0	20.066667
1	11.533333
2	-17.600000
3	2.666667
4	2.666667
5	23.533333
6	2.666667
7	10.333333
8	1.533333
9	9.066667
10	2.200000
11	12.866667
12	-0.133333
13	19.333333
14	5.466667
15	5.466667
16	13.600000
17	0.666667
18	7.133333
19	7.133333
20	3.666667
21	12.133333
22	16.133333
23	12.666667
24	2.600000
25	2.200000
26	15.066667
27	2.866667
28	16.200000
29	5.333333
30	13.133333
31	3.666667
32	3.666667
33	5.333333
34	8.400000
35	7.866667
36	1.133333
37	16.200000
38	2.600000
39	0.000000
40	22.333333
41	-4.733333
42	19.733333
43	0.000000
44	12.333333
45	1.000000
46	1.866667
47	12.733333
48	1.066667
49	6.466667
50	12.333333
51	6.800000
52	2.666667
53	16.200000
54	3.066667
55	24.466667
56	3.133333
57	8.133333
58	11.200000
59	1.000000
60	1.000000
61	0.000000
62	11.200000
63	-0.733333
64	3.800000
65	1.666667
66	1.866667
67	12.066667
68	11.800000
69	-0.933333
70	23.733333
71	10.000000
72	12.666667
73	10.000000
74	15.066667
75	13.866667
76	1.000000
77	0.000000
78	2.066667
79	0.000000
80	11.600000
81	-3.800000
82	7.733333
83	10.266667
84	13.400000
85	-0.866667
86	1.666667
87	0.800000
88	0.000000
89	6.133333
90	3.466667
91	22.666667
92	8.000000
93	-0.133333
94	17.266667
95	13.266667
96	12.866667
97	25.400000
98	19.466667
99	20.200000
100	13.666667
101	0.800000
102	0.000000
103	4.933333
104	8.200000
105	3.400000
106	2.400000
107	1.266667
108	3.600000
109	0.133333
110	3.533333
111	5.200000
112	2.600000
113	0.000000
114	3.400000
115	9.000000
116	1.933333
117	14.600000
118	21.400000
119	0.866667
120	2.733333
121	1.000000
122	2.866667
123	1.933333
124	0.333333
125	-3.000000
126	7.466667
127	8.600000
128	1.000000
129	1.466667
130	-4.800000
131	1.000000
132	3.600000
133	5.200000
134	15.933333
135	4.800000
136	3.933333
137	12.466667
138	15.066667
139	9.866667
140	4.066667
141	9.200000
142	-1.866667
143	1.800000
144	0.000000
145	-2.066667
146	0.000000
147	10.400000
148	12.333333
149	0.000000
150	3.866667
151	7.666667
152	15.200000
153	15.866667
154	0.000000
155	1.000000
156	4.600000
157	9.333333
158	16.400000
159	1.533333
160	0.000000
161	22.733333
162	4.333333
163	5.866667
164	9.733333
165	-0.600000
166	8.466667
167	9.200000
168	0.000000
169	0.000000
170	0.866667
171	1.933333
172	0.000000
173	6.600000
174	-0.333333
175	22.400000
176	2.600000
177	2.666667
178	0.000000
179	9.200000
180	0.333333
181	6.800000
182	13.800000
183	10.933333
184	0.333333
185	17.266667
186	4.400000
187	17.466667
188	-1.200000
189	3.800000
190	7.133333
191	15.000000
192	13.733333
193	35.400000
194	10.600000
195	1.533333
196	-2.333333
197	0.000000
198	0.000000
199	1.666667
200	2.000000
201	2.533333
202	1.000000
203	12.533333
204	1.733333
205	10.000000
206	4.666667
207	1.933333
208	1.666667
209	2.533333
210	-5.200000
211	6.266667
212	0.000000
213	5.866667
214	5.600000
215	4.533333
216	4.933333
217	12.200000
218	0.000000
219	0.133333
220	13.666667
221	0.000000
222	7.200000
223	0.666667
224	3.933333
225	-0.666667
226	17.800000
227	5.133333
228	8.933333
229	4.200000
230	7.400000
231	10.466667
232	10.600000
233	0.000000
234	2.733333
235	0.000000
236	3.000000
237	7.200000
238	4.600000
239	6.266667
240	1.666667
241	1.400000
242	3.000000
243	-1.600000
244	6.133333
245	6.133333
246	0.000000
247	-3.200000
248	17.066667
249	3.733333
250	1.733333
251	22.133333
252	2.600000
253	3.266667
254	7.333333
255	5.333333
256	5.400000
257	0.000000
258	17.466667
259	9.866667
260	18.000000
261	5.733333
262	15.666667
263	7.933333
264	7.400000
265	0.000000
266	0.000000
267	0.000000
268	23.000000
269	2.133333
270	0.000000
271	0.000000
272	6.800000
273	0.000000
274	-2.000000
275	3.533333
276	8.933333
277	0.000000
278	0.933333
279	11.266667
280	9.733333
281	1.000000
282	0.866667
283	0.000000
284	2.133333
285	4.733333
286	1.600000
287	0.000000
288	0.000000
289	0.000000
290	0.866667
291	0.000000
292	0.000000
293	0.733333
294	0.000000
295	8.866667
296	0.000000
297	0.600000
298	0.000000
299	4.733333
300	3.133333
301	3.133333
302	1.600000
303	0.000000
304	0.000000
305	-0.533333
306	3.266667
307	0.000000
308	3.466667
309	0.000000
310	3.133333
311	0.933333
312	14.866667
313	3.000000
314	1.000000
315	0.000000
316	1.933333
317	2.400000
318	10.466667
319	6.133333
320	2.533333
321	0.266667
322	1.400000
323	11.466667
324	1.400000
325	0.400000
326	0.000000
327	4.800000
328	19.800000
329	4.800000
330	0.200000
331	21.666667
332	4.066667
333	19.066667
334	1.000000
335	6.533333
336	0.000000
337	0.000000
338	4.933333
339	0.000000
340	-2.533333
341	9.066667
342	6.000000
343	0.000000
344	5.133333
345	3.133333
346	1.133333
347	17.733333
348	5.733333
349	16.333333
350	1.600000
351	4.200000
352	8.666667
353	3.866667
354	0.000000
355	10.466667
356	3.933333
357	4.200000
358	0.000000
359	0.200000
360	0.000000
361	2.533333
362	0.000000
363	0.000000
364	0.000000
365	11.933333
366	5.000000
367	0.000000
368	12.466667
369	5.066667
370	10.466667
371	11.400000
372	16.333333
373	0.000000
374	0.000000
375	12.666667
376	0.000000
377	4.800000
378	0.933333
379	0.000000
380	1.666667
381	0.000000
382	0.466667
383	0.000000
384	14.600000
385	0.000000
386	6.533333
387	3.266667
388	0.000000
389	-0.666667
390	1.666667
391	0.000000
392	0.000000
393	0.933333
394	0.000000
395	0.000000
396	3.533333
397	2.600000
398	5.200000
399	4.066667
400	4.333333
401	7.400000
402	16.666667
403	1.866667
404	1.000000
405	0.800000
406	2.800000
407	5.800000
408	2.600000
409	5.466667
410	1.266667
411	11.666667
412	3.066667
413	12.066667
414	1.933333
415	0.000000
416	3.533333
417	17.133333
418	3.600000
419	4.800000
420	0.000000
421	4.600000
422	12.000000
423	2.066667
424	15.266667
425	14.600000
426	4.800000
427	6.866667
428	8.266667
429	0.000000
430	7.866667
431	5.600000
432	1.666667
433	14.000000
434	2.800000
435	-3.666667
436	8.400000
437	5.733333
438	4.200000
439	1.000000
440	0.000000
441	0.133333
442	22.866667
443	11.866667
444	2.800000
445	22.733333
446	-2.200000
447	9.333333
448	1.466667
449	11.000000
450	0.933333
451	0.666667
452	0.133333
453	3.000000
454	10.066667
455	4.600000
456	1.000000
457	0.000000
458	0.000000
459	1.866667
460	5.933333
461	1.666667
462	21.266667
463	17.866667
464	6.066667
465	7.466667
466	4.600000
467	2.266667
468	1.000000
469	1.733333
470	1.000000
471	1.000000
472	5.200000
473	13.666667
474	1.000000
475	6.333333
476	2.066667
477	0.000000
478	7.533333
479	0.000000
480	0.800000
481	-1.000000
482	2.733333
483	2.733333
484	-1.466667
485	0.000000
486	6.400000
487	0.000000
488	14.400000
489	0.000000
490	2.866667
491	11.066667
492	11.133333
493	9.266667
494	1.000000
495	0.866667
496	6.533333
497	0.000000
498	1.000000
499	7.200000
500	7.200000
501	7.400000
502	0.000000
503	10.533333
504	1.266667
505	4.666667
506	0.666667
507	1.733333
508	4.400000
509	0.000000
510	0.000000
511	1.933333
512	0.000000
513	0.466667
514	19.333333
515	0.000000
516	0.000000
517	5.666667
518	0.000000
519	0.933333
520	0.000000
521	0.000000
522	-0.466667
523	-5.000000
524	0.000000
525	0.000000
526	0.000000
527	0.000000
528	0.000000
529	0.000000
530	1.933333
531	4.533333
532	0.000000
533	0.866667
534	4.000000
535	0.000000
536	0.000000
537	23.400000
538	22.600000
539	6.000000
540	8.800000
541	2.666667
542	6.266667
543	1.800000
544	-1.733333
545	0.000000
546	0.000000
547	4.666667
548	1.733333
549	3.133333
550	0.000000
551	1.800000
552	0.000000
553	0.000000
554	0.000000
555	0.000000
556	2.000000
557	0.800000
558	-0.666667
559	-2.266667
560	1.666667
561	3.933333
562	1.866667
563	1.000000
564	0.000000
565	5.066667
566	1.533333
567	5.400000
568	10.400000
569	8.000000
570	-3.333333
571	3.133333
572	-6.066667
573	17.866667
574	18.733333
575	-1.666667
576	17.066667
577	0.000000
578	3.800000
579	4.800000
580	16.200000
581	9.600000
582	7.933333
583	0.800000
584	9.266667
585	0.266667
586	0.133333
587	3.733333
588	10.933333
589	5.066667
590	9.933333
591	7.000000
592	0.000000
593	4.000000
594	14.533333
595	3.333333
596	5.666667
597	-0.200000
598	1.733333
599	3.533333
600	3.533333
601	0.000000
602	0.000000
603	5.200000
604	0.533333
605	2.933333
606	0.000000
607	0.000000
608	2.866667
609	0.666667
610	0.000000
611	1.866667
612	6.866667
613	9.800000
614	11.600000
615	0.000000
616	1.200000
617	0.800000
618	3.066667
619	-4.133333
620	0.000000
621	2.266667
622	3.933333
623	1.133333
624	5.733333
625	0.000000
626	0.000000
627	0.000000
628	1.533333
629	2.800000
630	2.266667
631	5.866667
632	1.866667
633	0.000000
634	4.266667
635	1.000000
636	13.466667
637	9.066667
638	1.666667
639	1.666667
640	0.000000
641	0.933333
642	6.666667
643	0.000000
644	0.000000
645	1.000000
646	2.333333
647	0.800000
648	0.000000
649	-4.866667
650	-6.600000
651	7.000000
652	0.000000
653	0.000000
654	0.000000
655	-2.266667
656	0.000000
657	18.133333
658	0.000000
659	0.666667
660	0.000000
661	-3.133333
662	9.266667
663	-4.800000
664	3.000000
665	0.000000
666	0.000000
667	0.000000
668	2.800000
669	1.133333
670	1.666667
671	0.000000
672	0.000000
673	9.733333
674	4.666667
675	1.866667
676	7.200000
677	1.600000
678	0.800000
679	0.000000
680	1.266667
681	0.000000
682	0.000000
683	-4.000000
684	0.000000
685	1.533333
686	8.333333
687	0.000000
688	1.600000
689	0.000000
690	-4.400000
691	8.333333
692	8.400000
693	10.933333
694	4.533333
695	2.733333
696	0.000000
697	16.400000
698	0.000000
699	0.800000
700	0.000000
701	0.400000
702	0.000000
703	13.333333
704	-4.133333
705	14.133333
706	22.133333
707	1.866667
708	0.533333
709	0.000000
710	0.200000
711	5.600000
712	4.266667
713	0.000000
714	-2.333333
715	2.666667
716	0.000000
717	-0.466667
718	2.466667
719	13.400000
720	0.000000
721	-2.866667
722	2.333333
723	2.666667
724	15.866667
725	0.933333
726	9.600000
727	10.066667
728	0.000000
729	0.466667
730	0.000000
731	-3.133333
732	0.533333
733	11.000000
734	8.333333
735	10.533333
736	1.000000
737	2.666667
738	1.000000
739	1.000000
740	4.666667
741	2.000000
742	5.000000
743	0.000000
744	1.000000
745	11.666667
746	-1.266667
747	15.133333
748	0.866667
749	5.466667
750	2.666667
751	2.400000
752	4.000000
753	2.066667
754	3.000000
755	1.000000
756	15.000000
757	7.933333
758	5.800000
759	6.866667
760	0.000000
761	0.133333
762	0.000000
763	2.466667
764	0.000000
765	0.000000
766	2.733333
767	1.266667
768	10.866667
769	4.000000
770	2.200000
771	0.000000
772	3.333333
773	6.533333
774	6.400000
775	1.733333
776	0.466667
777	25.133333
778	3.333333
779	0.000000
780	0.533333
781	0.000000
782	1.533333
783	7.066667
784	0.000000
785	0.000000
786	0.000000
787	0.000000
788	1.200000
789	-0.533333
790	4.066667
791	14.800000
792	16.133333
793	8.666667
794	9.400000
795	12.000000
796	9.733333
797	3.333333
798	7.000000
799	13.133333
800	0.000000
801	0.000000
802	1.533333
803	0.000000
804	-1.866667
805	0.466667
806	1.000000
807	-2.533333
808	0.000000
809	1.933333
810	15.866667
811	8.533333
812	8.733333
813	0.000000
814	-0.466667
815	0.000000
816	0.933333
817	2.466667
818	0.000000
819	6.666667
820	2.666667
821	0.000000
822	1.000000
823	0.000000
824	9.533333
825	5.666667
