Id,Predicted
0,0.001134126256773315
1,0.9950077020547635
2,0.801549747841062
3,0.9983971821687729
4,0.9963134916265627
5,0.0007255468015363798
6,0.012083557127523195
7,0.04712841179753125
8,0.848342257422572
9,0.0008843170172185164
10,0.0016372286471473306
11,0.0011357395526324981
12,0.00047541162649045513
13,0.0023476736957914177
14,0.001480821444794262
15,0.0011039997857871092
16,0.9962371237074038
17,0.9987941420415277
18,0.003310501492477793
19,0.0008165695227764107
20,0.00037051124093163246
21,0.2230943320318986
22,0.9989679519104921
23,0.01210992067588915
24,0.9946021331368423
25,0.0018395545738516324
26,0.041117411178893594
27,0.000332246222064747
28,0.0023300044910150213
29,0.9912700900231358
30,0.0019383568801107209
31,0.0007725115487617891
32,0.9939487415450644
33,0.00018579641027282654
34,0.47914075280124896
35,0.9186907300890964
36,0.0015611210433667897
37,0.18313549397153825
38,0.0007978219589510622
39,0.7267209415506525
40,0.0007243847375380673
41,0.0006059640896220993
42,0.9931807856676854
43,0.996915553135668
44,0.8015648268578988
45,0.9974447048369277
46,0.9933283381911221
47,0.999594518300657
48,0.02525132827097409
49,0.000846293219252128
50,0.00024317193018372394
51,0.005280660566350723
52,0.998273899061938
53,0.004483975546346278
54,0.9985116247325575
55,0.9999999434244103
56,0.9772503853252081
57,0.0009350990698981978
58,0.0014427406186409066
59,0.9987585680617859
60,0.01502896458506817
61,0.9991938471426274
62,0.0030091800362383944
63,0.0017414024375243644
64,0.9901539718745181
65,0.988351010879482
66,0.9985882088571686
67,0.016382949010704095
68,0.0016434433707107512
69,0.9928710340661417
70,0.9978372274109967
71,0.0008332971179991149
72,0.9811462452160447
73,0.0010989839490680657
74,0.999591137378317
75,0.0004280872945847348
76,0.004873951064000124
77,0.934021153041203
78,0.8724171308046677
79,0.9928943189275548
80,0.0023052236480106906
81,0.9451046690460967
82,0.9987847239619211
83,0.9981926122303738
84,0.07270769349813293
85,0.0017184675111462453
86,0.9749894615745097
87,0.0005916388282326116
88,0.0016720409206836817
89,0.0014172336548896605
90,0.0071465242956764785
91,0.0007834304559647206
92,0.958090194426325
93,0.9983712844371925
94,0.0012791550076879789
95,0.2687425698726946
96,0.48558918815761787
97,0.995413544384556
98,0.0002642454190955841
99,0.000999849928258261
100,0.9246546547698745
101,0.10501286450303757
102,0.9869109703348806
103,0.02401847740646354
104,0.002458923926995031
105,0.0015430023488087212
106,0.000948772168591984
107,0.0009942213599062894
108,0.5872723242216129
109,0.9888063326456532
110,0.00101762637448573
111,0.0037463889558732298
112,0.9992667893814139
113,0.01651411580418245
114,0.0021557953682898173
115,0.9943533613145532
116,0.14347184661980492
117,0.9515192674792955
118,0.00011837938847994641
119,0.9561192025493024
120,0.9767115595741724
121,0.8017892548650322
122,0.0014043338409789022
123,0.9989575321485131
124,0.00038120263745321584
125,0.9860075852056411
126,0.004325549311184682
127,0.9968610941469773
128,0.9431588421338329
129,0.999412371293317
130,0.00414514081987342
131,0.0024206095205544726
132,0.993937113616678
133,0.0014340627386214527
134,0.3405420692986421
135,0.0023366589342337925
136,0.9704384942343042
137,0.0013380979501106515
138,0.9986617695830435
139,0.9926469171143594
140,0.0010079771643235042
141,0.0010669346997805521
142,0.002363448040272934
143,0.8164466117015178
144,0.003479463578723567
145,0.9989638342392432
146,0.00160114160564467
147,0.004572150501159059
148,0.9979080104145494
149,0.9970606648140568
150,0.9976482910393067
151,0.0005307558822046443
152,0.9776233045170839
153,0.15025278935568093
154,0.023312036962712522
155,0.0005575880543514192
156,0.9838796674876948
157,0.0006523507186118184
158,0.0017155098299466715
159,0.00148385309811136
160,0.9976257782100576
161,0.9971375428231354
